place,Year,mentions,distinct_people,max_person_weighted_degree,mean_person_weighted_degree,max_person_betweenness,mean_person_betweenness,max_person_pagerank,mean_person_pagerank,place_total_activity,meeting_intensity_score,brokerage_intensity_score,pagerank_intensity_score,metric_mode
"Ulm, Baden-Württemberg, Germany",1621,2,1,31,31.0,0.0,0.0,0.0023148178197326657,0.0023148178197326657,65,10.257438342981617,0.0,0.0007659387439078372,full
"Vienna, Wien, Austria",1604,1,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,58,3.3998323257382803,0.0,0.0003809032946684243,full
"Ulm, Baden-Württemberg, Germany",1622,7,1,31,31.0,0.0,0.0,0.0023148178197326657,0.0023148178197326653,65,10.257438342981617,0.0,0.0007659387439078372,full
"Vienna, Wien, Austria",1601,2,1,3,3.0,0.0,0.0,0.003159054390529768,0.003159054390529768,58,1.0199496977214841,0.0,0.0010740255235688547,full
"Vienna, Wien, Austria",1599,1,1,3,3.0,0.0,0.0,0.003159054390529768,0.003159054390529768,58,1.0199496977214841,0.0,0.0010740255235688547,full
"Vicenza, Veneto, Italy",1621,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Venice, Veneto, Italy",1620,2,1,12,12.0,0.0,0.0,0.005176907965596489,0.005176907965596489,15,6.0,0.0,0.0025884539827982444,full
"Venice, Veneto, Italy",1619,5,1,12,12.0,0.0,0.0,0.005176907965596489,0.005176907965596489,15,6.0,0.0,0.0025884539827982444,full
"Venice, Veneto, Italy",1618,2,1,12,12.0,0.0,0.0,0.005176907965596489,0.005176907965596489,15,6.0,0.0,0.0025884539827982444,full
"Venice, Veneto, Italy",1616,2,1,12,12.0,0.0,0.0,0.005176907965596489,0.005176907965596489,15,6.0,0.0,0.0025884539827982444,full
"Venice, Veneto, Italy",1615,1,1,12,12.0,0.0,0.0,0.005176907965596489,0.005176907965596489,15,6.0,0.0,0.0025884539827982444,full
"Venice, Veneto, Italy",1610,2,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,15,1.0,0.0,0.0005601795297150579,full
"Venice, Veneto, Italy",1603,1,1,5,5.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,15,2.5,0.0,0.0013714893109483322,full
"Ulm, Baden-Württemberg, Germany",1628,2,2,31,16.5,0.0,0.0,0.0023148178197326657,0.0017175884395813907,65,12.455461589299158,0.0,0.001057378553164963,full
"Ansbach, Bavaria, Germany",1612,1,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,8,1.2618595071429148,0.0,0.0012187473456214157,full
"Ulm, Baden-Württemberg, Germany",1625,4,1,31,31.0,0.0,0.0,0.0023148178197326657,0.0023148178197326657,65,10.257438342981617,0.0,0.0007659387439078372,full
"Ulm, Baden-Württemberg, Germany",1624,2,1,31,31.0,0.0,0.0,0.0023148178197326657,0.0023148178197326657,65,10.257438342981617,0.0,0.0007659387439078372,full
"Ulm, Baden-Württemberg, Germany",1623,2,1,31,31.0,0.0,0.0,0.0023148178197326657,0.0023148178197326657,65,10.257438342981617,0.0,0.0007659387439078372,full
"Cologne, North Rhine-Westphalia, Germany",1616,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Regensburg, Bavaria, Germany",1610,2,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,21,0.8969752968703016,0.0,0.00050246719996683,full
"Copenhagen, Capital Region, Denmark",1610,1,1,4,4.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,1,8.0,0.0,0.003863337681326781,full
"Graz, Styria, Austria",1603,1,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,153,2.7522481757235515,0.0,0.000308350617747189,full
"Geneva, Geneva, Switzerland",1621,1,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,3,10.0,0.0,0.0011203590594301158,full
"Geneva, Geneva, Switzerland",1626,1,1,1,1.0,0.0,0.0,0.0016791214827905226,0.0016791214827905226,3,1.0,0.0,0.0016791214827905226,full
"Geneva, Geneva, Switzerland",1630,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,3,1.0,0.0,0.0011203590594301158,full
"Linz, Upper Austria, Austria",1610,1,1,3,3.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,340,0.7131287538045303,0.0,0.0004591761977017752,full
"Linz, Upper Austria, Austria",1602,1,1,3,3.0,0.0,0.0,0.002652038116060949,0.002652038116060949,340,0.7131287538045303,0.0,0.0006304148789162196,full
"Giessen, Hesse, Germany",1618,1,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,4.0,0.0,0.0022407181188602316,full
"Leuven, Flemish Brabant, Belgium",1609,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Leonberg, Baden-Württemberg, Germany",1616,1,1,1,1.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,2,1.2618595071429148,0.0,0.0024374946912428313,full
"Graz, Styria, Austria",1604,2,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,153,2.7522481757235515,0.0,0.000308350617747189,full
"London, England, United Kingdom",1623,1,1,1,1.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,8,0.6309297535714574,0.0,0.0012187473456214157,full
"Leipzig, Saxony, Germany",1629,5,2,17,13.8,0.0,0.0,0.012238250980962042,0.010176934552902311,47,8.740765048271705,0.0,0.006361229554056073,full
"Leipzig, Saxony, Germany",1624,1,1,17,17.0,0.0,0.0,0.012238250980962042,0.012238250980962042,47,6.087775879535406,0.0,0.004382572301741249,full
"Graz, Styria, Austria",1606,3,3,10,5.333333333333333,0.0,0.0,0.0019316688406633903,0.0013907956531745407,153,4.220113869442778,0.0,0.0009144246842071719,full
"Leipzig, Saxony, Germany",1622,4,1,17,17.0,0.0,0.0,0.012238250980962042,0.012238250980962042,47,6.087775879535406,0.0,0.004382572301741249,full
"Leipzig, Saxony, Germany",1620,1,1,17,17.0,0.0,0.0,0.012238250980962042,0.012238250980962042,47,6.087775879535406,0.0,0.004382572301741249,full
"Leipzig, Saxony, Germany",1610,1,1,14,14.0,0.0,0.0,0.007610837309296312,0.007610837309296312,47,5.013462489029158,0.0,0.0027254748114471906,full
"Leipzig, Saxony, Germany",1609,5,2,14,13.4,0.0,0.0,0.007610837309296312,0.006475003615569727,47,7.775875400085866,0.0,0.003997435910116372,full
"Leipzig, Saxony, Germany",1608,10,2,14,11.6,0.0,0.0,0.007610837309296312,0.0030675025343899747,47,7.265051468693365,0.0,0.0030304175220539032,full
"Gdańsk, Pomeranian Voivodeship, Poland",1626,1,1,21,21.0,0.0,0.0,0.007610837309296312,0.007610837309296312,21,9.418240617138167,0.0,0.003413366527468814,full
"Gdańsk, Pomeranian Voivodeship, Poland",1624,5,1,21,21.0,0.0,0.0,0.007610837309296312,0.007610837309296311,21,9.418240617138167,0.0,0.003413366527468813,full
"Gdańsk, Pomeranian Voivodeship, Poland",1623,5,1,21,21.0,0.0,0.0,0.007610837309296312,0.007610837309296311,21,9.418240617138167,0.0,0.003413366527468813,full
"Gdańsk, Pomeranian Voivodeship, Poland",1622,2,1,21,21.0,0.0,0.0,0.007610837309296312,0.007610837309296312,21,9.418240617138167,0.0,0.003413366527468814,full
"London, England, United Kingdom",1608,1,1,5,5.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,8,3.154648767857287,0.0,0.002242506306308661,full
"London, England, United Kingdom",1607,1,1,5,5.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,8,3.154648767857287,0.0,0.002242506306308661,full
"London, England, United Kingdom",1606,2,1,5,5.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,8,3.154648767857287,0.0,0.002242506306308661,full
"London, England, United Kingdom",1605,2,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,8,1.2618595071429148,0.0,0.0012187473456214157,full
"Lochovice, Central Bohemia , Czech Republic",1610,1,1,12,12.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,1,24.0,0.0,0.005485957243793329,full
"Linz, Upper Austria, Austria",1630,1,1,5,5.0,0.0,0.0,0.0037606666486151227,0.0037606666486151227,340,1.1885479230075506,0.0,0.000893946506867054,full
"Linz, Upper Austria, Austria",1628,1,1,5,5.0,0.0,0.0,0.0037606666486151227,0.0037606666486151227,340,1.1885479230075506,0.0,0.000893946506867054,full
"Linz, Upper Austria, Austria",1627,1,1,5,5.0,0.0,0.0,0.0037606666486151227,0.0037606666486151227,340,1.1885479230075506,0.0,0.000893946506867054,full
"Frankfurt am Main, Hesse, Germany",1616,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,8,1.892789260714372,0.0,0.0007068678652777928,full
"Frankfurt am Main, Hesse, Germany",1617,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,8,1.892789260714372,0.0,0.0007068678652777928,full
"Freiburg, Baden-Württemberg, Germany",1607,3,1,3,3.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,3,3.0,0.0,0.0019316688406633906,full
"Friedland, Lower Saxony, Germany",1630,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Gdańsk, Pomeranian Voivodeship, Poland",1610,1,1,21,21.0,0.0,0.0,0.007610837309296312,0.007610837309296312,21,9.418240617138167,0.0,0.003413366527468814,full
"Gdańsk, Pomeranian Voivodeship, Poland",1615,2,1,21,21.0,0.0,0.0,0.007610837309296312,0.007610837309296312,21,9.418240617138167,0.0,0.003413366527468814,full
"Gdańsk, Pomeranian Voivodeship, Poland",1616,3,1,21,21.0,0.0,0.0,0.007610837309296312,0.007610837309296312,21,9.418240617138167,0.0,0.003413366527468814,full
"Gdańsk, Pomeranian Voivodeship, Poland",1619,1,1,21,21.0,0.0,0.0,0.007610837309296312,0.007610837309296312,21,9.418240617138167,0.0,0.003413366527468814,full
"Gdańsk, Pomeranian Voivodeship, Poland",1620,1,1,21,21.0,0.0,0.0,0.007610837309296312,0.007610837309296312,21,9.418240617138167,0.0,0.003413366527468814,full
"Leipzig, Saxony, Germany",1607,9,2,14,13.333333333333334,0.0,0.0,0.007610837309296312,0.006348799871822329,47,7.756955995219478,0.0,0.003961620414262206,full
"Leipzig, Saxony, Germany",1605,1,1,17,17.0,0.0,0.0,0.004365598184363214,0.004365598184363214,47,6.087775879535406,0.0,0.001563340195677055,full
"Leiden, South Holland, Netherlands",1607,1,1,3,3.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,3,3.0,0.0,0.0035542884031299392,full
"Ingolstadt, Bavaria, Germany, (Holy Roman Empire)",1615,1,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,6,1.4248287484320887,0.0,0.000798159898221182,full
"Hrastnik, Hrastnik, Slovenia",1599,11,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,15,9.0,0.0,0.0005601795297150579,full
"Hrastnik, Hrastnik, Slovenia",1598,2,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,15,9.0,0.0,0.0005601795297150579,full
"Horn, (West Frisia) Limburg, Netherlands",1620,1,1,17,17.0,0.0,0.0,0.004365598184363214,0.004365598184363214,2,21.45161162142955,0.0,0.005508771573304569,full
"Horn, (West Frisia) Limburg, Netherlands",1604,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,3.785578521428744,0.0,0.0014137357305555856,full
"Hirschbach, Lower Austria, Austria",1618,1,1,8,8.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,16.0,0.0,0.0022407181188602316,full
"Hirsau, Baden-Württemberg, Germany",1595,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Helmstedt, Lower Saxony, Germany",1610,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Heidelberg, Baden-Württemberg, Germany",1604,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Halberstadt, Saxony-Anhalt, Germany",1630,2,1,2,2.0,0.0,0.0,0.002138047086148573,0.002138047086148573,7,1.3333333333333335,0.0,0.0014253647240990489,full
"Halberstadt, Saxony-Anhalt, Germany",1610,4,1,17,17.0,0.0,0.0,0.004365598184363214,0.004365598184363214,7,11.333333333333334,0.0,0.002910398789575476,full
"Halberstadt, Saxony-Anhalt, Germany",1609,1,1,17,17.0,0.0,0.0,0.004365598184363214,0.004365598184363214,7,11.333333333333334,0.0,0.002910398789575476,full
"Haguenau, Grand Est, France",1597,3,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,3,3.0,0.0,0.0011203590594301158,full
"Graz, Styria, Austria",1618,2,1,14,14.0,0.0,0.0,0.010983525724136658,0.010983525724136658,153,3.8531474460129718,0.0,0.0030229388637267813,full
"Graz, Styria, Austria",1620,1,1,14,14.0,0.0,0.0,0.010983525724136658,0.010983525724136658,153,3.8531474460129718,0.0,0.0030229388637267813,full
"Graz, Styria, Austria",1623,1,1,14,14.0,0.0,0.0,0.010983525724136658,0.010983525724136658,153,3.8531474460129718,0.0,0.0030229388637267813,full
"Görlitz, Saxony, Germany",1608,3,2,4,3.6666666666666665,0.0,0.0,0.0019316688406633903,0.0016612322469189654,11,3.389541500016009,0.0,0.0015884722619756149,full
"Görlitz, Saxony, Germany",1607,3,2,4,3.6666666666666665,0.0,0.0,0.0019316688406633903,0.0016612322469189654,11,3.389541500016009,0.0,0.0015884722619756149,full
"Hrastnik, Hrastnik, Slovenia",1600,2,1,18,18.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,15,9.0,0.0,0.0005601795297150579,full
"Graz, Styria, Austria",1614,1,1,9,9.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,153,2.4770233581511962,0.0,0.000978228377350975,full
"Leiden, South Holland, Netherlands",1605,2,1,3,3.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,3,3.0,0.0,0.0035542884031299392,full
"Innsbruck, Tyrol, Austria, (Holy Roman Empire)",1604,1,1,2,2.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,4,1.7227062322935722,0.0,0.002362673183494709,full
"Kaufbeuren, Bavaria, Germany",1608,3,1,9,9.0,0.0,0.0,0.004365598184363214,0.004365598184363214,9,5.418539921951661,0.0,0.0026283520050190846,full
"Kaufbeuren, Bavaria, Germany",1607,4,1,9,9.0,0.0,0.0,0.004365598184363214,0.004365598184363214,9,5.418539921951661,0.0,0.0026283520050190846,full
"Kaufbeuren, Bavaria, Germany",1605,1,1,9,9.0,0.0,0.0,0.004365598184363214,0.004365598184363214,9,5.418539921951661,0.0,0.0026283520050190846,full
"Kaufbeuren, Bavaria, Germany",1604,1,1,9,9.0,0.0,0.0,0.004365598184363214,0.004365598184363214,9,5.418539921951661,0.0,0.0026283520050190846,full
"Kaliningrad [Königsberg], Kaliningrad Oblast, Russia [Prussia]",1615,2,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,11.715603717347454,0.0,0.0006250325124487315,full
"Kaliningrad [Königsberg], Kaliningrad Oblast, Russia [Prussia]",1612,1,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,11.715603717347454,0.0,0.0006250325124487315,full
"Kaliningrad [Königsberg], Kaliningrad Oblast, Russia [Prussia]",1611,1,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,11.715603717347454,0.0,0.0006250325124487315,full
"Kaliningrad [Königsberg], Kaliningrad Oblast, Russia [Prussia]",1610,1,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,11.715603717347454,0.0,0.0006250325124487315,full
"Kaliningrad [Königsberg], Kaliningrad Oblast, Russia [Prussia]",1608,2,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,11.715603717347454,0.0,0.0006250325124487315,full
"Kaliningrad [Königsberg], Kaliningrad Oblast, Russia [Prussia]",1607,1,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,11.715603717347454,0.0,0.0006250325124487315,full
"Kaliningrad [Königsberg], Kaliningrad Oblast, Russia [Prussia]",1606,2,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,11.715603717347454,0.0,0.0006250325124487315,full
"Kaliningrad [Königsberg], Kaliningrad Oblast, Russia [Prussia]",1604,1,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,11.715603717347454,0.0,0.0006250325124487315,full
"Graz, Styria, Austria",1608,1,1,3,3.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,153,0.8256744527170653,0.0,0.0007549357908163796,full
"Jena, Thuringia, Germany",1598,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Innsbruck, Tyrol, Austria, (Holy Roman Empire)",1619,1,1,17,17.0,0.0,0.0,0.005988217746829763,0.005988217746829763,4,14.643002974495364,0.0,0.005157970016397302,full
"Innsbruck, Tyrol, Austria, (Holy Roman Empire)",1616,1,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,4,1.7227062322935722,0.0,0.0009650247670434126,full
"Innsbruck, Tyrol, Austria, (Holy Roman Empire)",1615,1,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,4,1.7227062322935722,0.0,0.0009650247670434126,full
"London, England, United Kingdom",1609,1,1,5,5.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,8,3.154648767857287,0.0,0.002242506306308661,full
"Loschberg, Waldhausen, Lower Austria, Austria",1619,1,1,10,10.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,20.0,0.0,0.0022407181188602316,full
"Crossen an der Elster, Thuringia, Germany",1607,3,1,3,3.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,3,3.0,0.0,0.0019316688406633906,full
"Paris, Île-de-France, France",1610,1,1,1,1.0,0.0,0.0,0.0025995603539696738,0.0025995603539696738,3,1.0,0.0,0.0025995603539696738,full
"Eferding, Upper Austria, Austria",1616,1,1,8,8.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,5,6.189644915752665,0.0,0.0008668280945023819,full
"Eferding, Upper Austria, Austria",1617,1,1,8,8.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,5,6.189644915752665,0.0,0.0008668280945023819,full
"Prague, Czech Republic",1597,1,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,511,0.4444444444444444,0.0,0.0004292597423696423,full
"Prague, Czech Republic",1595,1,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,511,0.4444444444444444,0.0,0.0004292597423696423,full
"Plzeň, Plzeňský, Czech Republic",1600,1,1,3,3.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,1,6.0,0.0,0.003863337681326781,full
"Pfaffenhofen an der Ilm, Bavaria, Germany",1612,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Passau, Lower Bavaria, Germany",1621,1,1,3,3.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,1,6.0,0.0,0.003863337681326781,full
"Paris, Île-de-France, France",1630,2,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,3,2.0,0.0,0.0011203590594301158,full
"Panenské Břežany, Central Bohemia",1606,1,1,3,3.0,0.0,0.0,0.001536434828063219,0.001536434828063219,1,6.0,0.0,0.003072869656126438,full
"Lubań, Lower Silesia, Poland",1628,1,1,6,6.0,0.0,0.0,0.0031261276009659405,0.0031261276009659405,5,4.642233686814499,0.0,0.002418702476414114,full
"Eferding, Upper Austria, Austria",1618,1,1,8,8.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,5,6.189644915752665,0.0,0.0008668280945023819,full
"Padua, Veneto, Italy",1603,2,1,5,5.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,14,2.559580248098155,0.0,0.0014041747803124399,full
"Padua, Veneto, Italy",1599,1,1,5,5.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,14,2.559580248098155,0.0,0.0014041747803124399,full
"Esens, Lower Saxony, Germany",1602,4,1,49,49.0,0.0,0.0,0.008422147090529587,0.008422147090529587,17,23.501621723676884,0.0,0.004039471735159024,full
"Oxford, Oxfordshire, England",1625,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,2.0,0.0,0.0022407181188602316,full
"Osteel, Lower Saxony, Germany",1616,1,1,49,49.0,0.0,0.0,0.008422147090529587,0.008422147090529587,24,21.10315134559626,0.0,0.003627221320537124,full
"Osteel, Lower Saxony, Germany",1609,1,1,49,49.0,0.0,0.0,0.008422147090529587,0.008422147090529587,24,21.10315134559626,0.0,0.003627221320537124,full
"Osteel, Lower Saxony, Germany",1608,6,1,49,49.0,0.0,0.0,0.008422147090529587,0.008422147090529587,24,21.10315134559626,0.0,0.003627221320537124,full
"Eferding, Upper Austria, Austria",1607,1,1,8,8.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,5,6.189644915752665,0.0,0.0008668280945023819,full
"Dębno, West Pomerania, Poland",1616,1,1,21,21.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,42.0,0.0,0.0022407181188602316,full
"Dresden, Saxony, Germany",1622,1,1,3,3.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,11,1.6736576739067788,0.0,0.0015302690732998646,full
"Dresden, Saxony, Germany",1613,1,1,3,3.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,11,1.6736576739067788,0.0,0.0015302690732998646,full
"Görlitz, Saxony, Germany",1605,1,1,1,1.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,11,0.5578858913022596,0.0,0.0010776507928742982,full
"Regensburg, Bavaria, Germany",1607,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,21,0.4484876484351508,0.0,0.00050246719996683,full
"Regensburg, Bavaria, Germany",1604,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,21,0.4484876484351508,0.0,0.00050246719996683,full
"Přelouč, Pardubický, Czech Republic",1605,1,1,1,1.0,0.0,0.0,0.001310828501210242,0.001310828501210242,1,2.0,0.0,0.002621657002420484,full
"Deventer, Overijssel, Netherlands",1601,2,1,4,4.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,5.047438028571659,0.0,0.0014137357305555856,full
"Prague, Czech Republic",1627,2,2,3,2.0,0.0,0.0,0.0027429786218966645,0.0023373237312800275,511,0.8805347226228647,0.0,0.000894676524678945,full
"Prague, Czech Republic",1625,2,2,3,2.0,0.0,0.0,0.0027429786218966645,0.0019316688406633901,511,0.8805347226228647,0.0,0.0008232378813609993,full
"Dillingen an der Donau, Bavaria, Germany",1627,4,1,6,6.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,4,5.1681186968807165,0.0,0.0009650247670434126,full
"Prague, Czech Republic",1615,2,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,511,0.4444444444444444,0.0,0.0004292597423696423,full
"Prague, Czech Republic",1614,1,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,511,0.4444444444444444,0.0,0.0002489686798733591,full
"Donauwörth, Bavaria, Germany",1603,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,3.785578521428744,0.0,0.0014137357305555856,full
"Donauwörth, Bavaria, Germany",1604,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,3.785578521428744,0.0,0.0014137357305555856,full
"Dresden, Saxony, Germany",1601,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,0.5578858913022596,0.0,0.0006250325124487315,full
"Dresden, Saxony, Germany",1604,1,1,4,4.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,2.2315435652090385,0.0,0.0006250325124487315,full
"Dresden, Saxony, Germany",1605,1,1,4,4.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,11,2.2315435652090385,0.0,0.0006250325124487315,full
"Dresden, Saxony, Germany",1607,3,2,2,1.6666666666666667,0.0,0.0,0.0019316688406633903,0.0016612322469189654,11,1.621085065225048,0.0,0.0015884722619756149,full
"Dresden, Saxony, Germany",1608,1,1,3,3.0,0.0,0.0,0.0027429786218966645,0.0027429786218966645,11,1.6736576739067788,0.0,0.0015302690732998646,full
"Osteel, Lower Saxony, Germany",1607,5,1,49,49.0,0.0,0.0,0.008422147090529587,0.008422147090529587,24,21.10315134559626,0.0,0.003627221320537124,full
"Osteel, Lower Saxony, Germany",1606,1,1,49,49.0,0.0,0.0,0.008422147090529587,0.008422147090529587,24,21.10315134559626,0.0,0.003627221320537124,full
"Osteel, Lower Saxony, Germany",1605,8,2,49,43.0,0.0,0.0,0.008422147090529587,0.007509423586642153,24,31.39988494635533,0.0,0.005437494416064358,full
France,1606,1,1,1,1.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,1,2.0,0.0,0.003863337681326781,full
"Frankfurt (Oder), Brandenburg, Germany",1605,1,1,4,4.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,4,3.4454124645871445,0.0,0.0016638489752690611,full
"Frankfurt (Oder), Brandenburg, Germany",1609,1,1,4,4.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,4,3.4454124645871445,0.0,0.0016638489752690611,full
"Altdorf, Bavaria, Germany",1605,1,1,2,2.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,8,1.2618595071429148,0.0,0.0012187473456214157,full
"Frankfurt (Oder), Brandenburg, Germany",1621,1,1,4,4.0,0.0,0.0,0.0019316688406633903,0.0019316688406633903,4,3.4454124645871445,0.0,0.0016638489752690611,full
"Frankfurt am Main, Hesse, Germany",1604,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,8,0.6309297535714574,0.0,0.0007068678652777928,full
"Frankfurt am Main, Hesse, Germany",1608,1,1,3,3.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,8,1.892789260714372,0.0,0.0007068678652777928,full
"Frankfurt am Main, Hesse, Germany",1612,1,1,1,1.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,8,0.6309297535714574,0.0,0.0007068678652777928,full
"Mnichovo Hradiště, Central Bohemia, Czech Republic",1605,1,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,1,4.0,0.0,0.0022407181188602316,full
"Milan, Lombardy, Italy",1619,2,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,2.5237190142858297,0.0,0.0014137357305555856,full
"Marburg, Hesse, Germany",1599,2,1,2,2.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,2,2.5237190142858297,0.0,0.0014137357305555856,full
"Mainz, Rhineland-Palatinate, Germany",1609,1,1,9,9.0,0.0,0.0,0.0035542884031299392,0.0035542884031299392,14,4.607244446576678,0.0,0.0018194972785391449,full
"Mainz, Rhineland-Palatinate, Germany",1607,3,2,9,7.333333333333333,0.0,0.0,0.0035542884031299392,0.002742978621896665,14,6.6261698943428105,0.0,0.0025546996639511637,full
"Mainz, Rhineland-Palatinate, Germany",1606,9,3,9,7.0,0.0,0.0,0.0035542884031299392,0.0027429786218966645,14,8.190656793914096,0.0,0.0032236720588515845,full
"Mainz, Rhineland-Palatinate, Germany",1605,1,1,4,4.0,0.0,0.0,0.0011203590594301158,0.0011203590594301158,14,2.047664198478524,0.0,0.0005735297838590302,full
